nome,url,porcao,calorias,carboidratos,proteinas,gorduras,gorduras_saturadas,fibras,acucares,sodio,data_coleta,categoria,codigo
30.0,166.0,40.0,6.8,0.0,0.0,"Suco Integral Maçã Aurora Caixa 1,5l",0.0,0.0,0.0,"https://www.paodeacucar.com/produto/1632844/suco-integral-maca-aurora-caixa-1,5l","https://www.paodeacucar.com/produto/1632844/suco-integral-maca-aurora-caixa-1,5l","suco integral maca aurora caixa 1,5l",
28.0,120.0,30.0,0.0,0.0,0.0,Suco Integral Uva Tinto Aliança Caixa 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1625512/suco-integral-uva-tinto-alianca-caixa-1l,https://www.paodeacucar.com/produto/1625512/suco-integral-uva-tinto-alianca-caixa-1l,suco integral uva tinto alianca caixa 1l,
20.0,80.0,20.0,0.0,0.0,0.0,"Refrigerante Laranja Fanta Garrafa 1,5l",0.0,0.0,24.0,"https://www.paodeacucar.com/produto/25184/refrigerante-laranja-fanta-garrafa-1,5l","https://www.paodeacucar.com/produto/25184/refrigerante-laranja-fanta-garrafa-1,5l","refrigerante laranja fanta garrafa 1,5l",
0.0,116.0,28.0,0.0,0.0,0.0,Energético Red Bull Tropical Edition 250ml,0.0,0.0,141.0,https://www.paodeacucar.com/produto/329773/energetico-red-bull-tropical-edition-250ml,https://www.paodeacucar.com/produto/329773/energetico-red-bull-tropical-edition-250ml,energetico red bull tropical edition 250ml,
24.0,102.0,24.0,0.0,0.4,0.2,"Suco Integral de Maçã PET 1,5l",0.0,0.0,0.0,"https://www.paodeacucar.com/produto/1636357/suco-integral-de-maca-pet-1,5l","https://www.paodeacucar.com/produto/1636357/suco-integral-de-maca-pet-1,5l","suco integral de maca pet 1,5l",
0.0,44.0,11.0,0.0,0.0,0.0,Água de Coco TAEQ 200ml,0.0,0.0,24.0,https://www.paodeacucar.com/produto/79335/agua-de-coco-taeq-200ml,https://www.paodeacucar.com/produto/79335/agua-de-coco-taeq-200ml,agua de coco taeq 200ml,
0.0,104.0,24.8,0.0,0.0,0.0,Energético Juice Monster Mango Loco Lata 473ml,0.0,0.0,28.0,https://www.paodeacucar.com/produto/452790/energetico-juice-monster-mango-loco-lata-473ml,https://www.paodeacucar.com/produto/452790/energetico-juice-monster-mango-loco-lata-473ml,energetico juice monster mango loco lata 473ml,
23.0,115.0,28.0,0.0,0.0,0.0,Suco Laranja e Maçã Natural One Ambiente Garrafa 300ml,0.0,0.7,10.0,https://www.paodeacucar.com/produto/1631425/suco-laranja-e-maca-natural-one-ambiente-garrafa-300ml,https://www.paodeacucar.com/produto/1631425/suco-laranja-e-maca-natural-one-ambiente-garrafa-300ml,suco laranja e maca natural one ambiente garrafa 300ml,
20.0,80.0,20.0,0.0,0.0,0.0,Fanta Laranja Original PET 200ML,0.0,0.0,24.0,https://www.paodeacucar.com/produto/385858/fanta-laranja-original-pet-200ml,https://www.paodeacucar.com/produto/385858/fanta-laranja-original-pet-200ml,fanta laranja original pet 200ml,
20.0,81.0,20.0,0.0,0.0,0.0,Refrigerante Uva Fanta Lata 350ml,0.0,0.0,54.0,https://www.paodeacucar.com/produto/75754/refrigerante-uva-fanta-lata-350ml,https://www.paodeacucar.com/produto/75754/refrigerante-uva-fanta-lata-350ml,refrigerante uva fanta lata 350ml,
31.0,136.0,34.0,0.9,0.0,0.0,Suco Integral Uva Casa de Bento Garrafa 1l,0.0,0.6,0.38,https://www.paodeacucar.com/produto/172104/suco-integral-uva-casa-de-bento-garrafa-1l,https://www.paodeacucar.com/produto/172104/suco-integral-uva-casa-de-bento-garrafa-1l,suco integral uva casa de bento garrafa 1l,
0.0,92.0,23.0,0.0,0.0,0.0,Bebida Adoçada Morango Maguary Caixa 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/292234/bebida-adocada-morango-maguary-caixa-1l,https://www.paodeacucar.com/produto/292234/bebida-adocada-morango-maguary-caixa-1l,bebida adocada morango maguary caixa 1l,
19.0,78.0,19.0,0.0,0.0,0.0,Chá Mate com Gás Limão Leão Lata 290ml,0.0,0.0,90.0,https://www.paodeacucar.com/produto/462211/cha-mate-com-gas-limao-leao-lata-290ml,https://www.paodeacucar.com/produto/462211/cha-mate-com-gas-limao-leao-lata-290ml,cha mate com gas limao leao lata 290ml,
17.0,68.0,17.0,0.0,0.0,0.0,Refresco Adoçado Morango Del Valle Kapo Caixa 200ml,0.0,0.0,7.3,https://www.paodeacucar.com/produto/66453/refresco-adocado-morango-del-valle-kapo-caixa-200ml,https://www.paodeacucar.com/produto/66453/refresco-adocado-morango-del-valle-kapo-caixa-200ml,refresco adocado morango del valle kapo caixa 200ml,
1.2,5.0,1.2,0.0,0.0,0.0,Suco Concentrado Maracujá Maguary Garrafa 500ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/114515/suco-concentrado-maracuja-maguary-garrafa-500ml,https://www.paodeacucar.com/produto/114515/suco-concentrado-maracuja-maguary-garrafa-500ml,suco concentrado maracuja maguary garrafa 500ml,
19.0,82.0,19.0,0.0,0.0,0.0,Suco Integral Uva OQ Garrafa 300ml,0.0,0.9,0.0,https://www.paodeacucar.com/produto/1545266/suco-integral-uva-oq-garrafa-300ml,https://www.paodeacucar.com/produto/1545266/suco-integral-uva-oq-garrafa-300ml,suco integral uva oq garrafa 300ml,
20.0,81.0,20.0,0.0,0.0,0.0,Refrigerante Limão Sprite Garrafa 600ml,0.0,0.0,15.0,https://www.paodeacucar.com/produto/448858/refrigerante-limao-sprite-garrafa-600ml,https://www.paodeacucar.com/produto/448858/refrigerante-limao-sprite-garrafa-600ml,refrigerante limao sprite garrafa 600ml,
17.0,69.0,17.0,0.0,0.0,0.0,Refresco Adoçado Laranja Del Valle Kapo Caixa 200ml,0.0,0.0,8.2,https://www.paodeacucar.com/produto/169113/refresco-adocado-laranja-del-valle-kapo-caixa-200ml,https://www.paodeacucar.com/produto/169113/refresco-adocado-laranja-del-valle-kapo-caixa-200ml,refresco adocado laranja del valle kapo caixa 200ml,
26.0,104.0,26.0,0.0,0.0,0.0,"Suco Uva e Maçã Maguary Garrafa 1,35l",0.0,0.0,35.0,"https://www.paodeacucar.com/produto/1632843/suco-uva-e-maca-maguary-garrafa-1,35l","https://www.paodeacucar.com/produto/1632843/suco-uva-e-maca-maguary-garrafa-1,35l","suco uva e maca maguary garrafa 1,35l",
0.0,92.0,23.0,0.0,0.0,0.0,Refrigerante ANTARCTICA Soda Limonada Garrafa 600ml,0.0,0.0,11.0,https://www.paodeacucar.com/produto/26466/refrigerante-antarctica-soda-limonada-garrafa-600ml,https://www.paodeacucar.com/produto/26466/refrigerante-antarctica-soda-limonada-garrafa-600ml,refrigerante antarctica soda limonada garrafa 600ml,
35.0,216.0,50.0,0.6,0.0,0.0,Suco Integral Uva Tinto Villa Piva Garrafa 300ml,0.0,0.6,0.0,https://www.paodeacucar.com/produto/419698/suco-integral-uva-tinto-villa-piva-garrafa-300ml,https://www.paodeacucar.com/produto/419698/suco-integral-uva-tinto-villa-piva-garrafa-300ml,suco integral uva tinto villa piva garrafa 300ml,
17.0,66.0,17.0,0.0,0.0,0.0,Baer-Mate 350ml - Mate com Gás e Cafeína Natural,0.0,0.0,0.0,https://www.paodeacucar.com/produto/460811/baer-mate-350ml---mate-com-gas-e-cafeina-natural,https://www.paodeacucar.com/produto/460811/baer-mate-350ml---mate-com-gas-e-cafeina-natural,baer mate 350ml   mate com gas e cafeina natural,
17.0,89.0,16.0,1.3,2.0,0.0,Suco Integral Tangerina Villa Piva Garrafa 1l,0.0,0.7,11.0,https://www.paodeacucar.com/produto/461591/suco-integral-tangerina-villa-piva-garrafa-1l,https://www.paodeacucar.com/produto/461591/suco-integral-tangerina-villa-piva-garrafa-1l,suco integral tangerina villa piva garrafa 1l,
0.0,5.0,0.0,0.0,0.0,0.0,Refresco em Pó Maracujá Zero Açúcar Clight Pacote 8g,0.0,0.0,33.0,https://www.paodeacucar.com/produto/384528/refresco-em-po-maracuja-zero-acucar-clight-pacote-8g,https://www.paodeacucar.com/produto/384528/refresco-em-po-maracuja-zero-acucar-clight-pacote-8g,refresco em po maracuja zero acucar clight pacote 8g,
16.0,84.0,20.0,0.0,0.0,0.0,Suco Maçã OQ Garrafa 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1613932/suco-maca-oq-garrafa-1l,https://www.paodeacucar.com/produto/1613932/suco-maca-oq-garrafa-1l,suco maca oq garrafa 1l,
27.0,108.0,27.0,0.0,0.0,0.0,Suco Integral Maçã Taeq Garrafa 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1386746/suco-integral-maca-taeq-garrafa-1l,https://www.paodeacucar.com/produto/1386746/suco-integral-maca-taeq-garrafa-1l,suco integral maca taeq garrafa 1l,
19.0,76.0,19.0,0.0,0.0,0.0,Refresco Adoçado Goiaba Maguary Caixa 1L,0.0,0.0,24.0,https://www.paodeacucar.com/produto/1635994/refresco-adocado-goiaba-maguary-caixa-1l,https://www.paodeacucar.com/produto/1635994/refresco-adocado-goiaba-maguary-caixa-1l,refresco adocado goiaba maguary caixa 1l,
0.0,5.0,0.0,0.0,0.0,0.0,Refresco em Pó Limonada Zero Açúcar Clight Pacote 8g,0.0,0.0,32.0,https://www.paodeacucar.com/produto/383886/refresco-em-po-limonada-zero-acucar-clight-pacote-8g,https://www.paodeacucar.com/produto/383886/refresco-em-po-limonada-zero-acucar-clight-pacote-8g,refresco em po limonada zero acucar clight pacote 8g,
8.8,82.0,9.6,0.0,0.0,0.0,Suco Integral Laranja Juq Caixa 200ml,0.0,1.4,0.0,https://www.paodeacucar.com/produto/1630105/suco-integral-laranja-juq-caixa-200ml,https://www.paodeacucar.com/produto/1630105/suco-integral-laranja-juq-caixa-200ml,suco integral laranja juq caixa 200ml,
24.0,100.0,25.0,0.0,0.0,0.0,"Suco Pera com Uva Qualitá Garrafa 1,5l",0.0,0.6,0.0,"https://www.paodeacucar.com/produto/1629300/suco-pera-com-uva-qualita-garrafa-1,5l","https://www.paodeacucar.com/produto/1629300/suco-pera-com-uva-qualita-garrafa-1,5l","suco pera com uva qualita garrafa 1,5l",
28.0,112.0,30.0,0.0,0.0,0.0,"Suco Uva Tinto Aliança Garrafa 1,5l",0.0,0.0,0.0,"https://www.paodeacucar.com/produto/395811/suco-uva-tinto-alianca-garrafa-1,5l","https://www.paodeacucar.com/produto/395811/suco-uva-tinto-alianca-garrafa-1,5l","suco uva tinto alianca garrafa 1,5l",
6.6,26.0,6.6,0.0,0.0,0.0,Refresco Adoçado Laranja Maguary Caixa 1l,0.0,0.0,7.9,https://www.paodeacucar.com/produto/1631358/refresco-adocado-laranja-maguary-caixa-1l,https://www.paodeacucar.com/produto/1631358/refresco-adocado-laranja-maguary-caixa-1l,refresco adocado laranja maguary caixa 1l,
2.8,14.0,3.0,0.0,0.0,0.0,Refresco em Pó Limão Mid Pacote 20g,4.0,0.0,6.1,https://www.paodeacucar.com/produto/478049/refresco-em-po-limao-mid-pacote-20g,https://www.paodeacucar.com/produto/478049/refresco-em-po-limao-mid-pacote-20g,refresco em po limao mid pacote 20g,
21.0,84.0,21.0,0.0,0.0,0.0,Néctar Pêssego Del Valle Caixa 200ml,0.0,0.0,6.6,https://www.paodeacucar.com/produto/811047/nectar-pessego-del-valle-caixa-200ml,https://www.paodeacucar.com/produto/811047/nectar-pessego-del-valle-caixa-200ml,nectar pessego del valle caixa 200ml,
20.0,97.0,23.0,0.4,0.3,0.0,Suco Integral Maçã Villa Piva Garrafa 1l,0.0,0.1,1.3,https://www.paodeacucar.com/produto/461589/suco-integral-maca-villa-piva-garrafa-1l,https://www.paodeacucar.com/produto/461589/suco-integral-maca-villa-piva-garrafa-1l,suco integral maca villa piva garrafa 1l,
0.0,4.0,20.0,0.0,0.0,0.0,Refrigerante Guaraná Antarctica Garrafa 600ml,0.0,0.0,11.0,https://www.paodeacucar.com/produto/26310/refrigerante-guarana-antarctica-garrafa-600ml,https://www.paodeacucar.com/produto/26310/refrigerante-guarana-antarctica-garrafa-600ml,refrigerante guarana antarctica garrafa 600ml,
16.0,84.0,20.0,0.0,0.0,0.0,Suco Maçã Juq Caixa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1630100/suco-maca-juq-caixa-200ml,https://www.paodeacucar.com/produto/1630100/suco-maca-juq-caixa-200ml,suco maca juq caixa 200ml,
0.0,128.0,32.0,0.0,0.0,0.0,Suco Gaseificado Integral Uva Tinto Aurora Lata 269ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1376490/suco-gaseificado-integral-uva-tinto-aurora-lata-269ml,https://www.paodeacucar.com/produto/1376490/suco-gaseificado-integral-uva-tinto-aurora-lata-269ml,suco gaseificado integral uva tinto aurora lata 269ml,
22.0,86.0,22.0,0.0,0.0,0.0,Néctar Abacaxi e Maçã Qualitá Caixa 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1635067/nectar-abacaxi-e-maca-qualita-caixa-1l,https://www.paodeacucar.com/produto/1635067/nectar-abacaxi-e-maca-qualita-caixa-1l,nectar abacaxi e maca qualita caixa 1l,
18.0,82.0,19.0,0.0,0.0,0.0,"Suco Integral Laranja OQ Garrafa 1,5l",0.0,1.4,0.0,"https://www.paodeacucar.com/produto/1540183/suco-integral-laranja-oq-garrafa-1,5l","https://www.paodeacucar.com/produto/1540183/suco-integral-laranja-oq-garrafa-1,5l","suco integral laranja oq garrafa 1,5l",
0.0,94.0,24.0,0.6,0.0,0.0,Suco de Caju Integral Mitto Garrafa 1 Litro,0.0,0.0,0.0,https://www.paodeacucar.com/produto/452448/suco-de-caju-integral-mitto-garrafa-1-litro,https://www.paodeacucar.com/produto/452448/suco-de-caju-integral-mitto-garrafa-1-litro,suco de caju integral mitto garrafa 1 litro,
23.0,144.0,33.0,0.4,0.0,0.0,Suco Integral Uva Tinto Villa Piva Garrafa 1l,0.0,0.4,0.0,https://www.paodeacucar.com/produto/461592/suco-integral-uva-tinto-villa-piva-garrafa-1l,https://www.paodeacucar.com/produto/461592/suco-integral-uva-tinto-villa-piva-garrafa-1l,suco integral uva tinto villa piva garrafa 1l,
0.0,137.0,34.0,0.0,0.0,0.0,Suco de Uva Tinto Integral CASA MADEIRA Garrafa 1 Litro,0.0,0.0,0.0,https://www.paodeacucar.com/produto/327541/suco-de-uva-tinto-integral-casa-madeira-garrafa-1-litro,https://www.paodeacucar.com/produto/327541/suco-de-uva-tinto-integral-casa-madeira-garrafa-1-litro,suco de uva tinto integral casa madeira garrafa 1 litro,
3.3,15.0,3.4,0.0,0.0,0.0,Refresco em Pó Uva Mid Pacote 20g,4.0,0.0,6.7,https://www.paodeacucar.com/produto/478051/refresco-em-po-uva-mid-pacote-20g,https://www.paodeacucar.com/produto/478051/refresco-em-po-uva-mid-pacote-20g,refresco em po uva mid pacote 20g,
39.0,236.0,55.0,0.6,0.4,0.0,Suco Integral Uva Tinto com Hortelã Villa Piva Garrafa 300ml,0.0,0.6,11.0,https://www.paodeacucar.com/produto/461594/suco-integral-uva-tinto-com-hortela-villa-piva-garrafa-300ml,https://www.paodeacucar.com/produto/461594/suco-integral-uva-tinto-com-hortela-villa-piva-garrafa-300ml,suco integral uva tinto com hortela villa piva garrafa 300ml,
22.0,102.0,25.0,0.0,0.0,0.0,Suco Uva Do Bem 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1639394/suco-uva-do-bem-1l,https://www.paodeacucar.com/produto/1639394/suco-uva-do-bem-1l,suco uva do bem 1l,
0.0,104.0,26.0,0.0,0.0,0.0,Suco de Cranberry com Morango JUXX 1 Litro,0.0,0.0,30.0,https://www.paodeacucar.com/produto/273071/suco-de-cranberry-com-morango-juxx-1-litro,https://www.paodeacucar.com/produto/273071/suco-de-cranberry-com-morango-juxx-1-litro,suco de cranberry com morango juxx 1 litro,
21.0,85.0,21.0,0.0,0.0,0.0,Néctar Manga e Maçã Qualitá Caixa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1616484/nectar-manga-e-maca-qualita-caixa-200ml,https://www.paodeacucar.com/produto/1616484/nectar-manga-e-maca-qualita-caixa-200ml,nectar manga e maca qualita caixa 200ml,
33.0,166.0,38.0,0.6,0.0,0.0,"Suco Integral Maçã com Hibisco, Canela e Gengibre Villa Piva Garrafa 300ml",0.0,0.3,5.0,"https://www.paodeacucar.com/produto/461593/suco-integral-maca-com-hibisco,-canela-e-gengibre-villa-piva-garrafa-300ml","https://www.paodeacucar.com/produto/461593/suco-integral-maca-com-hibisco,-canela-e-gengibre-villa-piva-garrafa-300ml","suco integral maca com hibisco, canela e gengibre villa piva garrafa 300ml",
22.0,111.0,25.0,0.4,0.0,0.0,"Suco Integral Maçã com Hibisco, Canela e Gengibre Villa Piva Garrafa 1l",0.0,0.2,3.0,"https://www.paodeacucar.com/produto/461596/suco-integral-maca-com-hibisco,-canela-e-gengibre-villa-piva-garrafa-1l","https://www.paodeacucar.com/produto/461596/suco-integral-maca-com-hibisco,-canela-e-gengibre-villa-piva-garrafa-1l","suco integral maca com hibisco, canela e gengibre villa piva garrafa 1l",
42.0,168.0,42.0,0.0,0.7,0.4,Suco Gaseificado Maçã Qualitá Lata 350ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1635265/suco-gaseificado-maca-qualita-lata-350ml,https://www.paodeacucar.com/produto/1635265/suco-gaseificado-maca-qualita-lata-350ml,suco gaseificado maca qualita lata 350ml,
20.0,80.0,20.0,0.0,0.0,0.0,Refrigerante ANTARCTICA Guaraná Lata 350ml,0.0,0.0,11.0,https://www.paodeacucar.com/produto/51875/refrigerante-antarctica-guarana-lata-350ml,https://www.paodeacucar.com/produto/51875/refrigerante-antarctica-guarana-lata-350ml,refrigerante antarctica guarana lata 350ml,
14.0,82.0,18.0,0.0,0.0,0.0,Suco Integral Laranja Do Bem 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1639391/suco-integral-laranja-do-bem-200ml,https://www.paodeacucar.com/produto/1639391/suco-integral-laranja-do-bem-200ml,suco integral laranja do bem 200ml,
14.0,56.0,14.0,0.0,0.0,0.0,Néctar Pêssego e Maçã Qualitá Caixa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1616125/nectar-pessego-e-maca-qualita-caixa-200ml,https://www.paodeacucar.com/produto/1616125/nectar-pessego-e-maca-qualita-caixa-200ml,nectar pessego e maca qualita caixa 200ml,
3.4,15.0,3.6,0.0,0.0,0.0,Refresco em Pó Abacaxi Mid Pacote 20g,4.0,0.0,9.2,https://www.paodeacucar.com/produto/480510/refresco-em-po-abacaxi-mid-pacote-20g,https://www.paodeacucar.com/produto/480510/refresco-em-po-abacaxi-mid-pacote-20g,refresco em po abacaxi mid pacote 20g,
18.0,80.0,19.0,0.0,0.0,0.0,Suco Tangerina Xandô Garrafa 900ml,0.0,1.0,6.0,https://www.paodeacucar.com/produto/1591040/suco-tangerina-xando-garrafa-900ml,https://www.paodeacucar.com/produto/1591040/suco-tangerina-xando-garrafa-900ml,suco tangerina xando garrafa 900ml,
22.0,88.0,22.0,0.0,0.0,0.0,Refrigerante Laranja Fanta Lata 220ml,0.0,0.0,26.0,https://www.paodeacucar.com/produto/361292/refrigerante-laranja-fanta-lata-220ml,https://www.paodeacucar.com/produto/361292/refrigerante-laranja-fanta-lata-220ml,refrigerante laranja fanta lata 220ml,
2.2,28.0,6.6,4.3,0.0,0.0,Néctar Goiaba Del Valle Caixa 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1627775/nectar-goiaba-del-valle-caixa-1l,https://www.paodeacucar.com/produto/1627775/nectar-goiaba-del-valle-caixa-1l,nectar goiaba del valle caixa 1l,
27.0,111.0,27.0,0.0,0.0,0.0,Energético Red Bull Morango e Pêssego Edition 250ml,0.0,0.0,88.0,https://www.paodeacucar.com/produto/1440309/energetico-red-bull-morango-e-pessego-edition-250ml,https://www.paodeacucar.com/produto/1440309/energetico-red-bull-morango-e-pessego-edition-250ml,energetico red bull morango e pessego edition 250ml,
0.0,104.0,26.0,0.0,0.0,0.0,Suco de Cranberry JUXX 1 Litro,0.0,0.0,30.0,https://www.paodeacucar.com/produto/154062/suco-de-cranberry-juxx-1-litro,https://www.paodeacucar.com/produto/154062/suco-de-cranberry-juxx-1-litro,suco de cranberry juxx 1 litro,
14.0,70.0,16.0,0.0,0.0,0.0,Chá Mate Orgânico Pêssego Poder da Terra Caixa 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/444037/cha-mate-organico-pessego-poder-da-terra-caixa-1l,https://www.paodeacucar.com/produto/444037/cha-mate-organico-pessego-poder-da-terra-caixa-1l,cha mate organico pessego poder da terra caixa 1l,
0.0,65.0,16.0,0.0,0.0,0.0,Xarope Groselha Tropical Garrafa 1l,0.0,0.0,5.0,https://www.paodeacucar.com/produto/43631/xarope-groselha-tropical-garrafa-1l,https://www.paodeacucar.com/produto/43631/xarope-groselha-tropical-garrafa-1l,xarope groselha tropical garrafa 1l,
22.0,109.0,27.0,2.7,0.0,0.0,"Chá Verde Hibisco, Cavalinha e Dente-de-Leão Villa Piva Garrafa 300ml",0.0,1.0,7.0,"https://www.paodeacucar.com/produto/459758/cha-verde-hibisco,-cavalinha-e-dente-de-leao-villa-piva-garrafa-300ml","https://www.paodeacucar.com/produto/459758/cha-verde-hibisco,-cavalinha-e-dente-de-leao-villa-piva-garrafa-300ml","cha verde hibisco, cavalinha e dente de leao villa piva garrafa 300ml",
24.0,106.0,27.0,2.5,0.0,0.0,Chá Mate Hortelã Villa Piva Garrafa 300ml,0.0,0.7,7.0,https://www.paodeacucar.com/produto/459755/cha-mate-hortela-villa-piva-garrafa-300ml,https://www.paodeacucar.com/produto/459755/cha-mate-hortela-villa-piva-garrafa-300ml,cha mate hortela villa piva garrafa 300ml,
31.0,124.0,31.0,0.0,0.0,0.0,Água Tônica Schweppes Lata 350ml,0.0,0.0,22.0,https://www.paodeacucar.com/produto/14598/agua-tonica-schweppes-lata-350ml,https://www.paodeacucar.com/produto/14598/agua-tonica-schweppes-lata-350ml,agua tonica schweppes lata 350ml,
0.0,5.0,0.0,0.0,0.0,0.0,Refresco em Pó Laranja Zero Açúcar Clight Pacote 8g,0.0,0.0,32.0,https://www.paodeacucar.com/produto/384522/refresco-em-po-laranja-zero-acucar-clight-pacote-8g,https://www.paodeacucar.com/produto/384522/refresco-em-po-laranja-zero-acucar-clight-pacote-8g,refresco em po laranja zero acucar clight pacote 8g,
14.0,57.0,14.0,0.0,0.0,0.0,Chá Mate Limão Do Bem 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1639388/cha-mate-limao-do-bem-1l,https://www.paodeacucar.com/produto/1639388/cha-mate-limao-do-bem-1l,cha mate limao do bem 1l,
13.0,52.0,13.0,0.0,0.0,0.0,Refresco Adoçado Abacaxi Maguary Caixa 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1631360/refresco-adocado-abacaxi-maguary-caixa-1l,https://www.paodeacucar.com/produto/1631360/refresco-adocado-abacaxi-maguary-caixa-1l,refresco adocado abacaxi maguary caixa 1l,
0.0,112.0,27.0,0.0,0.0,0.0,Energético Red Bull Melancia Edition 250ml,0.0,0.0,88.0,https://www.paodeacucar.com/produto/475411/energetico-red-bull-melancia-edition-250ml,https://www.paodeacucar.com/produto/475411/energetico-red-bull-melancia-edition-250ml,energetico red bull melancia edition 250ml,
